# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_pioneer_slam.bag'
# timestamp tx ty tz qx qy qz qw
1311878194.7703 -2.3170 -2.1672 0.5874 -0.7155 0.2105 -0.1848 0.6400
1311878194.7735 -2.3171 -2.1671 0.5874 -0.7155 0.2104 -0.1847 0.6401
1311878194.7768 -2.3170 -2.1672 0.5874 -0.7155 0.2105 -0.1849 0.6400
1311878194.7802 -2.3170 -2.1672 0.5874 -0.7155 0.2106 -0.1848 0.6399
1311878194.7835 -2.3171 -2.1672 0.5874 -0.7158 0.2106 -0.1846 0.6397
1311878194.7869 -2.3172 -2.1672 0.5874 -0.7159 0.2107 -0.1846 0.6396
1311878194.7902 -2.3173 -2.1673 0.5874 -0.7161 0.2107 -0.1843 0.6394
1311878194.7936 -2.3173 -2.1673 0.5874 -0.7160 0.2107 -0.1844 0.6396
1311878194.7969 -2.3172 -2.1674 0.5874 -0.7160 0.2107 -0.1848 0.6394
1311878194.8002 -2.3170 -2.1673 0.5874 -0.7157 0.2110 -0.1850 0.6395
1311878194.8035 -2.3169 -2.1672 0.5874 -0.7154 0.2111 -0.1852 0.6398
1311878194.8071 -2.3169 -2.1673 0.5874 -0.7156 0.2112 -0.1852 0.6396
1311878194.8103 -2.3169 -2.1673 0.5874 -0.7154 0.2113 -0.1852 0.6397
1311878194.8136 -2.3169 -2.1673 0.5874 -0.7154 0.2114 -0.1855 0.6396
1311878194.8170 -2.3168 -2.1673 0.5874 -0.7153 0.2115 -0.1855 0.6397
1311878194.8203 -2.3168 -2.1673 0.5874 -0.7154 0.2116 -0.1856 0.6395
1311878194.8237 -2.3168 -2.1674 0.5874 -0.7155 0.2118 -0.1858 0.6393
1311878194.8270 -2.3168 -2.1674 0.5874 -0.7153 0.2118 -0.1857 0.6395
1311878194.8303 -2.3168 -2.1675 0.5875 -0.7155 0.2120 -0.1860 0.6392
1311878194.8336 -2.3168 -2.1675 0.5874 -0.7154 0.2120 -0.1862 0.6392
1311878194.8367 -2.3168 -2.1674 0.5874 -0.7153 0.2122 -0.1859 0.6393
1311878194.8400 -2.3168 -2.1675 0.5874 -0.7155 0.2123 -0.1863 0.6389
1311878194.8433 -2.3167 -2.1675 0.5873 -0.7153 0.2122 -0.1861 0.6392
1311878194.8467 -2.3167 -2.1675 0.5873 -0.7154 0.2126 -0.1862 0.6390
1311878194.8500 -2.3167 -2.1676 0.5874 -0.7154 0.2126 -0.1865 0.6389
1311878194.8533 -2.3166 -2.1675 0.5874 -0.7151 0.2126 -0.1865 0.6393
1311878194.8567 -2.3167 -2.1677 0.5874 -0.7154 0.2128 -0.1867 0.6388
1311878194.8600 -2.3167 -2.1678 0.5874 -0.7155 0.2131 -0.1868 0.6385
1311878194.8634 -2.3167 -2.1677 0.5874 -0.7154 0.2131 -0.1869 0.6386
1311878194.8666 -2.3166 -2.1677 0.5874 -0.7152 0.2133 -0.1870 0.6387
1311878194.8700 -2.3166 -2.1678 0.5874 -0.7151 0.2133 -0.1873 0.6387
1311878194.8733 -2.3166 -2.1678 0.5874 -0.7154 0.2135 -0.1873 0.6384
1311878194.8767 -2.3166 -2.1679 0.5874 -0.7152 0.2138 -0.1875 0.6384
1311878194.8800 -2.3166 -2.1679 0.5874 -0.7153 0.2139 -0.1875 0.6383
1311878194.8834 -2.3165 -2.1679 0.5874 -0.7151 0.2141 -0.1877 0.6384
1311878194.8867 -2.3165 -2.1679 0.5874 -0.7150 0.2144 -0.1880 0.6384
1311878194.8900 -2.3165 -2.1679 0.5874 -0.7150 0.2144 -0.1881 0.6383
1311878194.8934 -2.3165 -2.1681 0.5874 -0.7152 0.2146 -0.1882 0.6380
1311878194.8967 -2.3165 -2.1681 0.5874 -0.7152 0.2148 -0.1884 0.6379
1311878194.9000 -2.3164 -2.1681 0.5874 -0.7148 0.2150 -0.1886 0.6382
1311878194.9035 -2.3164 -2.1682 0.5874 -0.7149 0.2153 -0.1887 0.6379
1311878194.9069 -2.3164 -2.1682 0.5874 -0.7149 0.2154 -0.1888 0.6379
1311878194.9102 -2.3163 -2.1682 0.5874 -0.7149 0.2154 -0.1890 0.6378
1311878194.9135 -2.3164 -2.1682 0.5874 -0.7149 0.2157 -0.1891 0.6377
1311878194.9169 -2.3164 -2.1683 0.5874 -0.7150 0.2160 -0.1892 0.6375
1311878194.9202 -2.3164 -2.1684 0.5873 -0.7152 0.2158 -0.1895 0.6372
1311878194.9235 -2.3163 -2.1683 0.5872 -0.7151 0.2160 -0.1897 0.6372
1311878194.9269 -2.3163 -2.1684 0.5873 -0.7151 0.2163 -0.1898 0.6370
1311878194.9301 -2.3162 -2.1683 0.5873 -0.7148 0.2164 -0.1900 0.6373
1311878194.9335 -2.3163 -2.1685 0.5872 -0.7150 0.2167 -0.1902 0.6369
1311878194.9369 -2.3163 -2.1685 0.5872 -0.7151 0.2170 -0.1903 0.6366
1311878194.9402 -2.3162 -2.1685 0.5872 -0.7149 0.2170 -0.1905 0.6368
1311878194.9435 -2.3162 -2.1685 0.5872 -0.7149 0.2172 -0.1906 0.6368
1311878194.9469 -2.3162 -2.1685 0.5872 -0.7145 0.2174 -0.1909 0.6370
1311878194.9509 -2.3161 -2.1685 0.5872 -0.7143 0.2175 -0.1911 0.6371
1311878194.9535 -2.3161 -2.1685 0.5872 -0.7143 0.2178 -0.1912 0.6370
1311878194.9569 -2.3161 -2.1685 0.5871 -0.7147 0.2182 -0.1914 0.6364
1311878194.9603 -2.3161 -2.1686 0.5871 -0.7153 0.2185 -0.1915 0.6356
1311878194.9636 -2.3161 -2.1686 0.5871 -0.7155 0.2188 -0.1915 0.6352
1311878194.9668 -2.3160 -2.1687 0.5871 -0.7155 0.2193 -0.1920 0.6349
1311878194.9701 -2.3159 -2.1686 0.5871 -0.7152 0.2193 -0.1922 0.6352
1311878194.9735 -2.3159 -2.1686 0.5871 -0.7150 0.2195 -0.1924 0.6352
1311878194.9768 -2.3158 -2.1687 0.5871 -0.7151 0.2199 -0.1926 0.6350
1311878194.9802 -2.3159 -2.1687 0.5870 -0.7153 0.2201 -0.1927 0.6347
1311878194.9836 -2.3158 -2.1688 0.5871 -0.7153 0.2206 -0.1928 0.6345
1311878194.9869 -2.3158 -2.1689 0.5871 -0.7151 0.2209 -0.1932 0.6345
1311878194.9901 -2.3158 -2.1689 0.5872 -0.7145 0.2210 -0.1935 0.6350
1311878194.9935 -2.3158 -2.1689 0.5872 -0.7142 0.2211 -0.1937 0.6352
1311878194.9968 -2.3157 -2.1689 0.5872 -0.7139 0.2212 -0.1939 0.6355
1311878195.0002 -2.3157 -2.1689 0.5872 -0.7137 0.2214 -0.1940 0.6356
1311878195.0035 -2.3158 -2.1690 0.5872 -0.7138 0.2216 -0.1942 0.6354
1311878195.0069 -2.3158 -2.1691 0.5872 -0.7137 0.2218 -0.1944 0.6353
1311878195.0102 -2.3157 -2.1690 0.5873 -0.7131 0.2219 -0.1947 0.6359
1311878195.0135 -2.3157 -2.1691 0.5873 -0.7129 0.2221 -0.1951 0.6359
1311878195.0169 -2.3157 -2.1691 0.5873 -0.7130 0.2223 -0.1953 0.6356
1311878195.0202 -2.3157 -2.1690 0.5874 -0.7126 0.2229 -0.1953 0.6359
1311878195.0235 -2.3157 -2.1691 0.5874 -0.7126 0.2231 -0.1956 0.6357
1311878195.0269 -2.3157 -2.1691 0.5874 -0.7125 0.2233 -0.1959 0.6357
1311878195.0303 -2.3157 -2.1691 0.5875 -0.7124 0.2233 -0.1961 0.6358
1311878195.0336 -2.3157 -2.1691 0.5874 -0.7122 0.2236 -0.1964 0.6357
1311878195.0368 -2.3157 -2.1692 0.5873 -0.7127 0.2236 -0.1967 0.6351
1311878195.0402 -2.3158 -2.1692 0.5874 -0.7128 0.2241 -0.1966 0.6349
1311878195.0435 -2.3157 -2.1692 0.5873 -0.7129 0.2241 -0.1971 0.6346
1311878195.0468 -2.3157 -2.1692 0.5874 -0.7125 0.2245 -0.1971 0.6349
1311878195.0504 -2.3157 -2.1692 0.5874 -0.7124 0.2246 -0.1975 0.6348
1311878195.0535 -2.3157 -2.1692 0.5873 -0.7126 0.2248 -0.1975 0.6346
1311878195.0568 -2.3157 -2.1692 0.5873 -0.7128 0.2252 -0.1977 0.6342
1311878195.0601 -2.3157 -2.1693 0.5873 -0.7129 0.2254 -0.1977 0.6339
1311878195.0634 -2.3156 -2.1693 0.5873 -0.7127 0.2257 -0.1982 0.6339
1311878195.0668 -2.3156 -2.1693 0.5874 -0.7124 0.2257 -0.1986 0.6341
1311878195.0700 -2.3156 -2.1693 0.5873 -0.7126 0.2260 -0.1985 0.6338
1311878195.0734 -2.3155 -2.1693 0.5873 -0.7122 0.2261 -0.1992 0.6340
1311878195.0767 -2.3155 -2.1694 0.5873 -0.7122 0.2263 -0.1995 0.6338
1311878195.0801 -2.3154 -2.1694 0.5873 -0.7122 0.2265 -0.1996 0.6337
1311878195.0834 -2.3154 -2.1694 0.5874 -0.7121 0.2270 -0.1996 0.6337
1311878195.0868 -2.3153 -2.1694 0.5873 -0.7117 0.2269 -0.2002 0.6340
1311878195.0901 -2.3152 -2.1695 0.5873 -0.7115 0.2271 -0.2005 0.6340
1311878195.0935 -2.3152 -2.1695 0.5873 -0.7115 0.2274 -0.2006 0.6339
1311878195.0969 -2.3151 -2.1696 0.5873 -0.7115 0.2276 -0.2009 0.6337
1311878195.1002 -2.3151 -2.1696 0.5873 -0.7113 0.2281 -0.2010 0.6337
1311878195.1035 -2.3150 -2.1697 0.5873 -0.7111 0.2283 -0.2015 0.6337
1311878195.1069 -2.3154 -2.1699 0.5874 -0.7117 0.2284 -0.2007 0.6333
1311878195.1102 -2.3149 -2.1698 0.5873 -0.7108 0.2287 -0.2019 0.6338
1311878195.1135 -2.3149 -2.1699 0.5872 -0.7111 0.2290 -0.2023 0.6333
1311878195.1172 -2.3149 -2.1699 0.5873 -0.7109 0.2292 -0.2023 0.6334
1311878195.1203 -2.3149 -2.1700 0.5872 -0.7110 0.2297 -0.2025 0.6330
1311878195.1235 -2.3148 -2.1700 0.5873 -0.7110 0.2299 -0.2028 0.6329
1311878195.1267 -2.3148 -2.1701 0.5873 -0.7109 0.2302 -0.2030 0.6328
1311878195.1301 -2.3147 -2.1701 0.5872 -0.7107 0.2303 -0.2033 0.6329
1311878195.1333 -2.3146 -2.1701 0.5872 -0.7107 0.2307 -0.2034 0.6327
1311878195.1367 -2.3146 -2.1702 0.5872 -0.7108 0.2310 -0.2037 0.6324
1311878195.1400 -2.3145 -2.1702 0.5872 -0.7108 0.2313 -0.2039 0.6322
1311878195.1434 -2.3144 -2.1702 0.5872 -0.7105 0.2315 -0.2042 0.6324
1311878195.1467 -2.3143 -2.1702 0.5872 -0.7104 0.2317 -0.2044 0.6324
1311878195.1502 -2.3143 -2.1703 0.5872 -0.7103 0.2320 -0.2045 0.6323
1311878195.1534 -2.3143 -2.1704 0.5872 -0.7103 0.2324 -0.2048 0.6320
1311878195.1567 -2.3141 -2.1704 0.5873 -0.7101 0.2330 -0.2051 0.6320
1311878195.1602 -2.3141 -2.1705 0.5872 -0.7103 0.2331 -0.2051 0.6317
1311878195.1635 -2.3140 -2.1705 0.5872 -0.7098 0.2335 -0.2055 0.6320
1311878195.1669 -2.3140 -2.1705 0.5873 -0.7096 0.2338 -0.2058 0.6321
1311878195.1702 -2.3138 -2.1705 0.5873 -0.7095 0.2340 -0.2061 0.6320
1311878195.1736 -2.3138 -2.1706 0.5873 -0.7094 0.2345 -0.2064 0.6318
1311878195.1768 -2.3137 -2.1706 0.5873 -0.7095 0.2347 -0.2066 0.6316
1311878195.1802 -2.3137 -2.1706 0.5873 -0.7092 0.2349 -0.2069 0.6318
1311878195.1835 -2.3137 -2.1706 0.5874 -0.7088 0.2354 -0.2070 0.6319
1311878195.1869 -2.3136 -2.1706 0.5874 -0.7084 0.2356 -0.2075 0.6321
1311878195.1907 -2.3135 -2.1706 0.5874 -0.7082 0.2360 -0.2077 0.6322
1311878195.1935 -2.3135 -2.1707 0.5875 -0.7084 0.2363 -0.2080 0.6317
1311878195.1969 -2.3134 -2.1707 0.5875 -0.7080 0.2367 -0.2084 0.6319
1311878195.2002 -2.3134 -2.1708 0.5875 -0.7079 0.2369 -0.2088 0.6318
1311878195.2035 -2.3134 -2.1708 0.5874 -0.7077 0.2372 -0.2091 0.6318
1311878195.2068 -2.3133 -2.1709 0.5875 -0.7076 0.2375 -0.2096 0.6317
1311878195.2102 -2.3133 -2.1709 0.5875 -0.7074 0.2379 -0.2098 0.6316
1311878195.2135 -2.3133 -2.1710 0.5875 -0.7076 0.2382 -0.2101 0.6313
1311878195.2169 -2.3133 -2.1710 0.5875 -0.7075 0.2386 -0.2103 0.6311
1311878195.2202 -2.3132 -2.1710 0.5875 -0.7073 0.2388 -0.2107 0.6312
1311878195.2236 -2.3132 -2.1711 0.5874 -0.7072 0.2392 -0.2111 0.6310
1311878195.2270 -2.3132 -2.1711 0.5875 -0.7070 0.2394 -0.2114 0.6310
1311878195.2303 -2.3131 -2.1712 0.5874 -0.7070 0.2396 -0.2116 0.6308
1311878195.2336 -2.3132 -2.1713 0.5874 -0.7073 0.2401 -0.2118 0.6302
1311878195.2369 -2.3131 -2.1714 0.5873 -0.7073 0.2404 -0.2124 0.6299
1311878195.2402 -2.3131 -2.1713 0.5873 -0.7068 0.2407 -0.2128 0.6303
1311878195.2436 -2.3131 -2.1713 0.5874 -0.7063 0.2410 -0.2129 0.6307
1311878195.2469 -2.3130 -2.1713 0.5873 -0.7060 0.2412 -0.2134 0.6308
1311878195.2503 -2.3130 -2.1714 0.5873 -0.7063 0.2416 -0.2137 0.6301
1311878195.2536 -2.3130 -2.1716 0.5872 -0.7070 0.2421 -0.2138 0.6292
1311878195.2569 -2.3130 -2.1716 0.5872 -0.7074 0.2426 -0.2139 0.6284
1311878195.2602 -2.3129 -2.1717 0.5871 -0.7078 0.2430 -0.2143 0.6277
1311878195.2635 -2.3129 -2.1718 0.5871 -0.7075 0.2434 -0.2149 0.6277
1311878195.2668 -2.3128 -2.1718 0.5871 -0.7073 0.2437 -0.2152 0.6277
1311878195.2701 -2.3128 -2.1719 0.5871 -0.7073 0.2442 -0.2154 0.6275
1311878195.2748 -2.3128 -2.1720 0.5870 -0.7073 0.2448 -0.2155 0.6271
1311878195.2768 -2.3128 -2.1721 0.5871 -0.7074 0.2452 -0.2157 0.6268
1311878195.2802 -2.3129 -2.1723 0.5871 -0.7074 0.2455 -0.2161 0.6266
1311878195.2835 -2.3128 -2.1723 0.5871 -0.7067 0.2457 -0.2165 0.6272
1311878195.2868 -2.3128 -2.1724 0.5872 -0.7063 0.2460 -0.2171 0.6273
1311878195.2901 -2.3127 -2.1724 0.5872 -0.7058 0.2463 -0.2175 0.6277
1311878195.2934 -2.3128 -2.1726 0.5873 -0.7057 0.2466 -0.2176 0.6275
1311878195.2968 -2.3128 -2.1727 0.5873 -0.7057 0.2470 -0.2179 0.6273
1311878195.3001 -2.3128 -2.1728 0.5873 -0.7056 0.2471 -0.2182 0.6273
1311878195.3034 -2.3128 -2.1728 0.5874 -0.7050 0.2474 -0.2186 0.6277
1311878195.3068 -2.3127 -2.1727 0.5874 -0.7043 0.2474 -0.2192 0.6283
1311878195.3101 -2.3127 -2.1728 0.5875 -0.7040 0.2476 -0.2196 0.6284
1311878195.3135 -2.3127 -2.1729 0.5875 -0.7039 0.2479 -0.2198 0.6283
1311878195.3168 -2.3127 -2.1730 0.5875 -0.7040 0.2483 -0.2200 0.6279
1311878195.3201 -2.3128 -2.1730 0.5875 -0.7039 0.2486 -0.2202 0.6279
1311878195.3234 -2.3127 -2.1730 0.5875 -0.7035 0.2489 -0.2208 0.6280
1311878195.3267 -2.3126 -2.1730 0.5875 -0.7034 0.2491 -0.2210 0.6280
1311878195.3301 -2.3126 -2.1729 0.5875 -0.7029 0.2494 -0.2214 0.6283
1311878195.3334 -2.3126 -2.1731 0.5875 -0.7030 0.2499 -0.2218 0.6278
1311878195.3367 -2.3126 -2.1732 0.5875 -0.7032 0.2502 -0.2220 0.6274
1311878195.3401 -2.3125 -2.1732 0.5875 -0.7029 0.2505 -0.2224 0.6275
1311878195.3434 -2.3126 -2.1732 0.5875 -0.7029 0.2508 -0.2225 0.6273
1311878195.3468 -2.3125 -2.1732 0.5875 -0.7025 0.2511 -0.2231 0.6275
1311878195.3501 -2.3125 -2.1732 0.5876 -0.7021 0.2512 -0.2234 0.6277
1311878195.3535 -2.3124 -2.1733 0.5875 -0.7023 0.2517 -0.2237 0.6272
1311878195.3569 -2.3124 -2.1733 0.5875 -0.7024 0.2521 -0.2239 0.6269
1311878195.3601 -2.3124 -2.1734 0.5875 -0.7024 0.2523 -0.2241 0.6267
1311878195.3635 -2.3123 -2.1733 0.5875 -0.7019 0.2528 -0.2246 0.6269
1311878195.3668 -2.3122 -2.1733 0.5877 -0.7015 0.2532 -0.2249 0.6271
1311878195.3701 -2.3123 -2.1735 0.5875 -0.7018 0.2532 -0.2253 0.6266
1311878195.3735 -2.3122 -2.1735 0.5875 -0.7018 0.2536 -0.2255 0.6264
1311878195.3768 -2.3121 -2.1735 0.5875 -0.7018 0.2538 -0.2258 0.6261
1311878195.3801 -2.3121 -2.1736 0.5875 -0.7018 0.2543 -0.2259 0.6259
1311878195.3836 -2.3120 -2.1736 0.5875 -0.7015 0.2545 -0.2263 0.6261
1311878195.3868 -2.3120 -2.1737 0.5875 -0.7012 0.2549 -0.2268 0.6261
1311878195.3901 -2.3120 -2.1737 0.5875 -0.7011 0.2552 -0.2270 0.6260
1311878195.3935 -2.3119 -2.1737 0.5875 -0.7009 0.2555 -0.2273 0.6259
1311878195.3968 -2.3118 -2.1738 0.5875 -0.7007 0.2559 -0.2278 0.6258
1311878195.4001 -2.3118 -2.1739 0.5875 -0.7006 0.2562 -0.2280 0.6257
1311878195.4035 -2.3117 -2.1739 0.5876 -0.7001 0.2567 -0.2284 0.6259
1311878195.4068 -2.3117 -2.1740 0.5876 -0.7000 0.2569 -0.2287 0.6259
1311878195.4101 -2.3117 -2.1740 0.5876 -0.6995 0.2571 -0.2292 0.6261
1311878195.4135 -2.3116 -2.1742 0.5876 -0.6996 0.2575 -0.2294 0.6258
1311878195.4168 -2.3116 -2.1742 0.5876 -0.6997 0.2578 -0.2296 0.6255
1311878195.4201 -2.3116 -2.1742 0.5876 -0.6995 0.2582 -0.2300 0.6255
1311878195.4235 -2.3115 -2.1743 0.5876 -0.6991 0.2584 -0.2304 0.6257
1311878195.4268 -2.3115 -2.1743 0.5876 -0.6990 0.2587 -0.2306 0.6256
1311878195.4302 -2.3115 -2.1744 0.5876 -0.6989 0.2589 -0.2309 0.6255
1311878195.4335 -2.3115 -2.1744 0.5876 -0.6989 0.2593 -0.2311 0.6252
1311878195.4368 -2.3114 -2.1744 0.5876 -0.6988 0.2595 -0.2313 0.6252
1311878195.4402 -2.3114 -2.1745 0.5875 -0.6987 0.2600 -0.2317 0.6250
1311878195.4435 -2.3114 -2.1745 0.5875 -0.6987 0.2602 -0.2320 0.6248
1311878195.4468 -2.3113 -2.1745 0.5875 -0.6984 0.2604 -0.2323 0.6248
1311878195.4499 -2.3112 -2.1746 0.5876 -0.6983 0.2607 -0.2325 0.6247
1311878195.4534 -2.3112 -2.1746 0.5875 -0.6984 0.2611 -0.2328 0.6244
1311878195.4567 -2.3111 -2.1746 0.5876 -0.6981 0.2614 -0.2330 0.6245
1311878195.4599 -2.3110 -2.1747 0.5875 -0.6980 0.2617 -0.2334 0.6244
1311878195.4633 -2.3110 -2.1746 0.5876 -0.6976 0.2618 -0.2336 0.6246
1311878195.4666 -2.3110 -2.1747 0.5876 -0.6977 0.2622 -0.2338 0.6244
1311878195.4699 -2.3109 -2.1747 0.5876 -0.6977 0.2624 -0.2341 0.6242
1311878195.4735 -2.3109 -2.1747 0.5875 -0.6975 0.2629 -0.2343 0.6241
1311878195.4766 -2.3109 -2.1748 0.5876 -0.6974 0.2633 -0.2346 0.6239
1311878195.4799 -2.3108 -2.1748 0.5875 -0.6973 0.2635 -0.2349 0.6238
1311878195.4835 -2.3108 -2.1748 0.5875 -0.6969 0.2638 -0.2352 0.6240
1311878195.4868 -2.3108 -2.1748 0.5876 -0.6968 0.2641 -0.2353 0.6240
1311878195.4901 -2.3107 -2.1748 0.5876 -0.6967 0.2643 -0.2357 0.6239
1311878195.4935 -2.3107 -2.1748 0.5876 -0.6964 0.2647 -0.2359 0.6239
1311878195.4968 -2.3106 -2.1748 0.5877 -0.6960 0.2654 -0.2364 0.6240
1311878195.5001 -2.3106 -2.1748 0.5877 -0.6958 0.2656 -0.2366 0.6239
1311878195.5035 -2.3105 -2.1749 0.5877 -0.6956 0.2658 -0.2370 0.6240
1311878195.5068 -2.3105 -2.1748 0.5877 -0.6953 0.2663 -0.2372 0.6240
1311878195.5101 -2.3105 -2.1750 0.5877 -0.6955 0.2665 -0.2375 0.6236
1311878195.5135 -2.3105 -2.1751 0.5876 -0.6957 0.2668 -0.2377 0.6231
1311878195.5170 -2.3105 -2.1750 0.5876 -0.6956 0.2673 -0.2376 0.6231
1311878195.5203 -2.3105 -2.1752 0.5876 -0.6955 0.2674 -0.2383 0.6229
1311878195.5235 -2.3104 -2.1752 0.5876 -0.6951 0.2676 -0.2387 0.6231
1311878195.5269 -2.3104 -2.1753 0.5876 -0.6951 0.2680 -0.2388 0.6228
1311878195.5303 -2.3103 -2.1753 0.5876 -0.6949 0.2684 -0.2392 0.6228
1311878195.5336 -2.3103 -2.1753 0.5876 -0.6949 0.2688 -0.2394 0.6226
1311878195.5369 -2.3103 -2.1754 0.5876 -0.6948 0.2692 -0.2397 0.6224
1311878195.5405 -2.3103 -2.1755 0.5876 -0.6946 0.2694 -0.2400 0.6223
1311878195.5436 -2.3103 -2.1756 0.5876 -0.6943 0.2698 -0.2404 0.6224
1311878195.5468 -2.3102 -2.1757 0.5876 -0.6943 0.2699 -0.2406 0.6222
1311878195.5502 -2.3102 -2.1757 0.5876 -0.6942 0.2702 -0.2407 0.6221
1311878195.5535 -2.3102 -2.1757 0.5876 -0.6942 0.2708 -0.2410 0.6218
1311878195.5568 -2.3102 -2.1758 0.5876 -0.6941 0.2709 -0.2412 0.6218
1311878195.5602 -2.3102 -2.1759 0.5876 -0.6941 0.2710 -0.2415 0.6217
1311878195.5635 -2.3102 -2.1760 0.5876 -0.6939 0.2713 -0.2418 0.6216
1311878195.5668 -2.3102 -2.1762 0.5876 -0.6939 0.2718 -0.2420 0.6213
1311878195.5701 -2.3102 -2.1762 0.5876 -0.6939 0.2721 -0.2422 0.6211
1311878195.5735 -2.3102 -2.1762 0.5876 -0.6938 0.2725 -0.2425 0.6210
1311878195.5768 -2.3102 -2.1763 0.5876 -0.6938 0.2728 -0.2427 0.6207
1311878195.5802 -2.3103 -2.1765 0.5876 -0.6937 0.2734 -0.2431 0.6204
1311878195.5835 -2.3102 -2.1765 0.5876 -0.6933 0.2736 -0.2436 0.6205
1311878195.5868 -2.3102 -2.1766 0.5876 -0.6934 0.2740 -0.2438 0.6202
1311878195.5902 -2.3103 -2.1767 0.5876 -0.6936 0.2743 -0.2440 0.6198
1311878195.5936 -2.3103 -2.1769 0.5876 -0.6937 0.2748 -0.2442 0.6194
1311878195.5969 -2.3103 -2.1768 0.5876 -0.6933 0.2750 -0.2445 0.6196
1311878195.6001 -2.3105 -2.1770 0.5875 -0.6935 0.2760 -0.2446 0.6189
1311878195.6035 -2.3108 -2.1770 0.5875 -0.6935 0.2764 -0.2446 0.6187
1311878195.6068 -2.3107 -2.1771 0.5875 -0.6934 0.2768 -0.2450 0.6185
1311878195.6102 -2.3107 -2.1772 0.5875 -0.6934 0.2772 -0.2452 0.6183
1311878195.6134 -2.3106 -2.1772 0.5876 -0.6930 0.2774 -0.2456 0.6184
1311878195.6168 -2.3103 -2.1769 0.5872 -0.6921 0.2776 -0.2478 0.6185
1311878195.6201 -2.3103 -2.1769 0.5872 -0.6918 0.2779 -0.2481 0.6186
1311878195.6235 -2.3105 -2.1774 0.5875 -0.6925 0.2783 -0.2467 0.6182
1311878195.6268 -2.3103 -2.1774 0.5875 -0.6923 0.2785 -0.2471 0.6181
1311878195.6302 -2.3103 -2.1775 0.5875 -0.6922 0.2790 -0.2474 0.6179
1311878195.6334 -2.3100 -2.1772 0.5873 -0.6913 0.2795 -0.2492 0.6179
1311878195.6368 -2.3103 -2.1776 0.5875 -0.6919 0.2797 -0.2481 0.6177
1311878195.6401 -2.3100 -2.1773 0.5873 -0.6907 0.2800 -0.2498 0.6182
1311878195.6433 -2.3099 -2.1774 0.5873 -0.6907 0.2803 -0.2502 0.6179
1311878195.6467 -2.3100 -2.1774 0.5873 -0.6906 0.2808 -0.2504 0.6177
1311878195.6501 -2.3097 -2.1773 0.5874 -0.6899 0.2812 -0.2510 0.6180
1311878195.6538 -2.3097 -2.1774 0.5875 -0.6891 0.2815 -0.2519 0.6184
1311878195.6567 -2.3098 -2.1775 0.5874 -0.6893 0.2815 -0.2519 0.6182
1311878195.6600 -2.3097 -2.1775 0.5875 -0.6888 0.2822 -0.2525 0.6182
1311878195.6634 -2.3099 -2.1776 0.5875 -0.6890 0.2823 -0.2525 0.6180
1311878195.6667 -2.3099 -2.1777 0.5875 -0.6890 0.2828 -0.2527 0.6176
1311878195.6700 -2.3098 -2.1777 0.5875 -0.6886 0.2830 -0.2533 0.6177
1311878195.6733 -2.3099 -2.1779 0.5875 -0.6889 0.2835 -0.2535 0.6171
1311878195.6767 -2.3098 -2.1778 0.5875 -0.6885 0.2837 -0.2538 0.6173
1311878195.6801 -2.3097 -2.1778 0.5875 -0.6880 0.2840 -0.2543 0.6175
1311878195.6834 -2.3097 -2.1778 0.5875 -0.6879 0.2844 -0.2545 0.6174
1311878195.6867 -2.3097 -2.1779 0.5875 -0.6877 0.2847 -0.2550 0.6172
1311878195.6902 -2.3097 -2.1779 0.5875 -0.6878 0.2851 -0.2552 0.6169
1311878195.6934 -2.3097 -2.1780 0.5875 -0.6876 0.2855 -0.2556 0.6168
1311878195.6967 -2.3097 -2.1781 0.5876 -0.6876 0.2858 -0.2557 0.6166
1311878195.7001 -2.3097 -2.1780 0.5876 -0.6874 0.2860 -0.2560 0.6166
1311878195.7034 -2.3096 -2.1781 0.5876 -0.6874 0.2862 -0.2562 0.6164
1311878195.7067 -2.3095 -2.1781 0.5877 -0.6872 0.2861 -0.2566 0.6166
1311878195.7099 -2.3095 -2.1781 0.5877 -0.6872 0.2864 -0.2568 0.6163
1311878195.7132 -2.3096 -2.1782 0.5876 -0.6871 0.2872 -0.2570 0.6159
1311878195.7165 -2.3094 -2.1782 0.5877 -0.6868 0.2869 -0.2573 0.6163
1311878195.7199 -2.3094 -2.1783 0.5877 -0.6867 0.2871 -0.2577 0.6161
1311878195.7232 -2.3094 -2.1783 0.5877 -0.6867 0.2875 -0.2578 0.6159
1311878195.7265 -2.3095 -2.1783 0.5877 -0.6867 0.2881 -0.2581 0.6155
1311878195.7299 -2.3093 -2.1783 0.5877 -0.6865 0.2881 -0.2583 0.6157
1311878195.7332 -2.3093 -2.1783 0.5877 -0.6863 0.2883 -0.2585 0.6157
1311878195.7365 -2.3093 -2.1784 0.5877 -0.6863 0.2887 -0.2586 0.6154
1311878195.7407 -2.3093 -2.1784 0.5877 -0.6862 0.2891 -0.2589 0.6153
1311878195.7435 -2.3093 -2.1784 0.5877 -0.6860 0.2893 -0.2592 0.6152
1311878195.7468 -2.3093 -2.1786 0.5877 -0.6861 0.2899 -0.2594 0.6147
1311878195.7501 -2.3092 -2.1786 0.5877 -0.6860 0.2901 -0.2598 0.6146
1311878195.7535 -2.3091 -2.1786 0.5877 -0.6859 0.2905 -0.2600 0.6145
